State,Day,Predicted_Population,Model_RÂ²,Model_MAE
Madhya Pradesh,1,12.29,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,2,21.85,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,3,3.1,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,4,4.324,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,5,4.64,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,6,7.2075,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,7,22.9,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,8,5.2,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,9,5.95,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,10,7.87,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,11,8.43,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,12,17.23,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,13,7.07,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,14,7.86,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,15,9.15,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,16,9.27,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,17,18.86,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,18,7.88,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,19,9.69,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,20,9.45,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,21,9.27,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,22,20.77,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,23,9.27,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,24,9.54,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,25,9.35,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,26,9.54,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,27,21.4,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,28,9.27,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,29,9.56,-0.3385500446951826,4.0039448834253974
Madhya Pradesh,30,9.35,-0.3385500446951826,4.0039448834253974
